0,Protein
0.01786438713416401,SAA_15515.2
0.008,CRP_4337.49
0.0,SAA2_18832.65
0.003343988269794721,IL.1F6_14150.7
0.0,TXN4A_21651.9
0.0,C3b_4480.59
0.006730125047366427,FTMT_8048.9
0.0,iC3b_2683.1
0.0024478501489995736,EF2K_12332.7
0.008281167108753316,CHKB_13117.232
0.0,MPIP1_11548.84
0.006616541353383458,Histone.H2A.type.1_22468.54
0.0031034482758620693,FGL1_5581.28
0.0,PCDGK_7859.21
0.0,DNJB9_11214.40
0.0,Pregnancy.zone.protein_6580.29
0.0,IZUM4_20549.1
0.0,HN1_19335.2
0.0,VSIG4_17678.28
0.0006058906030855539,LBP_3074.6
0.0,GRIA4_10760.107
0.011790309922113197,H2B2E_14143.8
0.008463726884779517,C3_2754.50
0.0,GAGE.2_25413.80
0.0,Endothelial.lipase_23148.100
0.006395995550611791,OAF_6414.8
0.0,TR.ECD_8795.48
0.006087429054462023,C9_13722.105
0.0,HTRA1_15594.47
0.0,SAA_4336.2
0.0,Macrophage.mannose.receptor_2637.77
0.0,sperm.egg.fusion.protein.1_21526.88
0.0,GOLM1_17456.53
0.008615384615384615,H2A3_14144.3
0.0,XPO5_25963.2
0.0,C3d_5803.24
0.0,Apo.A.V_15363.32
0.0,Activin.A_19622.7
0.0,Inhibin.bB.chain_13676.46
0.0,alpha.1.antichymotrypsin.complex_4153.11
0.0015584415584415582,RM33_13453.2
0.0,IGF.II.receptor_3676.15
0.018554193548387096,PHF11_22528.1
0.008004926108374383,OLFL3_8660.33
0.0,B4GT1_13381.49
0.0,IL.18.Ra_3446.7
0.022577272727272727,BTLA_16308.14
0.0,Myeloperoxidase_2580.83
0.0,COLL1_9526.3
0.0,Lectin..mannose.binding.2_7638.30
0.011210436115608529,RCAN3_20442.12
0.01,HERC5_12934.1
0.0,IGF.II.receptor_16057.6
0.007381818181818183,FCN2_13717.15
0.0,sCD14_16914.104
0.006683046683046683,SNP25_13105.7
0.0,SPON2_8099.42
0.0,MMP19_6425.87
0.020601023017902814,BLC_13701.2
0.0,C4b.binding.protein.alpha.chain_9449.150
0.0,TNF.sR.I_2654.19
0.0,BGAT_9253.52
0.0,C8_2429.27
0.0,FUT5_4549.78
0.0,NAB1_13933.276
0.0,H2B2E_22974.25
0.0,C2_3186.2
0.0,ZAP70_4476.22
0.0,RNAS4_5644.60
0.0,Kininostatin_19631.13
0.0,ST2B1_17209.27
0.0,SIG14_22577.24
0.0,Ck.b.8.1_3028.36
0.0,FCN1_3613.62
0.0,NIF3L_23371.5
0.0,PCKGM_20079.6
0.0,MZF1_14662.6
0.0,Apo.F_12370.30
0.0,IL.18.Ra_14079.14
0.0,ATF6A_11277.23
0.022327046035805626,H2A1A_22402.12
0.0,Coagulation.Factor.IXab_5307.12
0.0,TNF.sR.II_8368.102
0.0,X5HT7R_13547.5
0.0,KIF3A_13961.18
0.0,GOLM1_8983.7
0.0057432432432432436,Haptoglobin..Mixed.Type_3054.3
0.0,GPDA_11081.1
0.0,H2B3B_18823.52
0.0,complement.factor.H.related.5_7885.17
0.0,IGF.I_2952.75
0.0,HCC.4_4913.78
0.0,Thrombin_4157.2
0.0,VEGF_2597.8
0.0,CXCL16..soluble_2436.49
0.006823529411764706,BSP_14023.84
0.0,DMP4_21547.6
0.0,PSB10_21861.8
0.0,DNM1L_21452.3
0.0,BiP_16588.10
0.0,MUSK_11547.84
0.0,S35G2_13501.10
0.0,ALT_16015.19
0.0,kallikrein.12_3199.54
0.0,C3a_4900.8
0.0,PSMA_3218.8
0.0,HS71B_18901.26
0.0,BN3D2_21115.48
0.0,FCN1_22961.7
0.0,L.plastin_9749.190
0.0,Ceruloplasmin_17453.34
0.0,protein.Z.inhibitor_13119.26
0.0,HSP.70_10721.76
0.0,SPARCL1_13707.27
0.0,TR.CD_6895.1
0.0,MIP.5_18289.16
0.0,Holo.TC.II_5584.21
0.0,Lymphotoxin.b.R_2636.10
0.0,IL.2_3070.1
0.0,Coagulation.Factor.IX_4876.32
0.0,IKB.epsilon_20071.53
0.0,FCN2_3313.21
0.0,PUF60_10575.31
0.0,ZHX3_10036.201
0.0,Activin.A_2748.3
0.0,TXNDC4_6064.4
0.0,RIP_22549.73
0.0,Macrophage.scavenger.receptor.ECD_15533.97
0.0,HCC.1_2900.53
0.0,MAK16_21864.20
0.0,X7B2_15358.28
0.0,LIRA5_8766.29
0.0,MIS_4923.79
0.0,FABPA_9851.9
0.0,SIR1_19823.75
0.0,ITPK1_21130.82
0.0,TMPS6_11239.49
0.0,Clusterin_4542.24
0.0,PRKRA_22010.36
0.0,Renin_3396.54
0.0,a1.Antitrypsin_3580.25
0.009729439316132864,GBP2_18891.98
0.0,HBD.2_13397.88
0.0,IL.1.R4_4234.8
0.00657844827586207,CA226_7989.5
0.0,HLA.G_19636.23
0.0,IFN.a.b.R1_6055.53
0.0,POP7_20398.60
0.0,FABP_5437.63
0.0,VEGF.D_13098.93
0.0,NCF.2_10047.12
0.0,TREM2_16300.4
0.0,Vitronectin_8280.238
0.0,MLF1_17820.170
0.0,CASC4_10613.33
0.0,I.309_2770.51
0.0,SAP_2474.54
0.0,Carbonic.Anhydrase.IV_3177.49
0.0,NPS.PLA2_2692.74
0.0,REG1B_16770.3
0.0,SIRB1_6247.9
0.0,SAE1..SAE2_21923.24
0.0,Cathepsin.S_3181.50
0.0,RAD51_2871.73
0.0,FHR1_5982.50
0.0,PH_4588.1
0.0,SIRT2_5030.52
0.006607458130517285,MIP.5_3509.1
0.0,TIMP.1_23173.3
0.0,Ornithine.decarboxylase_13689.2
0.0,HPT_7905.30
0.0006594914002321406,PCSK9_8246.9
0.0,IGFBP.3_2571.12
0.0,ZN276_14692.3
0.0,PAF_19158.1
0.0,T.plastin_25960.15
0.0,GPD1L_12420.10
0.0,MIC.1_4374.45
0.0,ASGR1_5452.71
0.0,FGFR.3.ECD_13669.6
0.0,Tropomyosin.2_4472.5
0.0,ARL5B_17404.5
0.0,Cathepsin.H_8644.46
0.0,G3ST1_8696.15
0.0,PAPP.A_4148.49
0.0,UB2R2_21848.18
0.0,S100A13_7223.60
0.0,AGRD1_21546.20
0.0,CD97_2822.56
0.0,HOME3_21799.15
0.0,ZCC18_22833.74
0.0,complement.factor.H.related.5_3666.17
0.0,FA20A_6433.57
0.0,complement.factor.H.related.5_16055.3
0.0,DPYS_20165.4
0.0,CECR1_6077.63
0.0,IL27B_10851.77
0.0,HSP.70_16780.6
0.0,C5a_2851.63
0.0,Endostatin_2201.17
0.0,calgranulin.B_5339.49
0.0,Spondin.1_5496.49
0.0049793103448275864,C9_3060.43
0.0,KC1AL_22484.17
0.0,PCSK9_5231.79
0.0,LIRB5_7015.8
0.0,SUMF1_6941.11
0.0,ASNS_23694.3
0.0,Factor.B_4129.72
0.0,PLTP_6263.77
0.0,fibulin.5_15585.304
0.0,TIMP.1_25967.34
0.0,Urotensin.II_6020.52
0.0,PEF1_19272.9
0.0,Galectin.3_3066.12
0.0,PCOC2_6081.52
0.0,sTREM.1_9266.1
0.0,SLPI_4413.3
0.0,IL.10.Ra_10344.334
0.0,p130_13565.2
0.009283819628647216,RUFY1_11425.31
0.0,TEBP_17154.2
0.0,Siglec.5_9275.2
0.0,H2B1K_22403.13
0.0,FCGBP_25910.1
0.000740595611285266,CD8A_15462.28
0.0,OBCAM_3634.5
0.0,HXC11_22474.28
0.0,Hexosaminidase.B_6075.61
0.0,SELM_15336.7
0.0,OSM_2693.20
0.0,AT1B3_8990.42
0.0,Holo.TC.I_19614.8
0.0,ORAV1_18195.3
0.0,C5b..6.Complex_4482.66
0.0,RAB17_11118.107
0.0005555555555555554,PRL_2585.2
0.0,F261_22141.59
0.0,Neuropilin.2_15387.44
0.0,CST8_10572.65
0.0,hnRNP.C1.C2_11429.80
0.0,Coagulation.Factor.VIII_13499.30
0.0,NSL1_22518.54
0.0,DAK_23644.19
0.0,HSP.70_10803.22
0.0,RGS8_11666.72
0.0,LKHA4_3204.2
0.0,SPARCL1_4467.49
0.0,P.Cadherin_2643.57
0.0,SIG14_5125.6
0.0,PACR_22566.53
0.0,S100A12_5852.6
0.0,MATN3_19361.78
0.0,HNP.3_20539.4
0.0,CYBR1_24682.35
0.0,X5..Nucleotidase_15452.5
0.0,suPAR_2652.15
0.0,Siglec.5_16792.4
0.0008494571834415586,MGP_6520.87
0.0,LRA25_24638.3
