0,Protein
0.04614060538063608,SAA_15515.2
0.009894819157477738,CRP_4337.49
0.01478170708601743,TR.ECD_8795.48
0.08901504876973405,SAA2_18832.65
0.02333764634450118,H2A3_14144.3
0.0014323104315039797,VSIG4_17678.28
0.0031105990783410137,Histone.H2A.type.1_22468.54
0.03991859652321638,H2B2E_14143.8
0.02716049818059829,IL.1F6_14150.7
0.0,XPO5_25963.2
0.03797614448252845,BLC_13701.2
0.029802610714137874,S35G2_13501.10
0.00022580645161290275,C3b_4480.59
0.00824391597182621,sperm.egg.fusion.protein.1_21526.88
0.02926967988794119,OLFL3_8660.33
0.019408368801917143,Lectin..mannose.binding.2_7638.30
0.0016071428571428567,PRKRA_22010.36
0.010924335521109713,H2B2E_22974.25
0.024733722253451874,H2B3B_18823.52
0.0,IGF.I_2952.75
0.0020250000000000003,DNJB9_11214.40
0.0007199999999999997,FGL1_5581.28
0.0,alpha.1.antichymotrypsin.complex_4153.11
0.002575940363983842,FTMT_8048.9
0.008068161652012584,iC3b_2683.1
0.0022792207792207793,TXN4A_21651.9
0.0,calgranulin.B_5339.49
0.0007321178120617109,CTLA.4_3022.4
0.022943182749319432,GPDA_11081.1
0.009266304347826087,H2A1A_22402.12
0.0007133058984910834,Inhibin.bB.chain_13676.46
0.0,OAF_6414.8
0.03699548759448748,GAGE.2_25413.80
0.0007194950911640952,BSP_14023.84
0.0007142857142857143,HCC.1_2900.53
0.0014167650531286896,IGF.II.receptor_3676.15
0.0,T.plastin_25960.15
0.0,Apo.A.V_15363.32
0.0,C3_2754.50
0.008612207550514001,HNP.3_20539.4
0.0,Pregnancy.zone.protein_6580.29
0.00266862227872239,HTRA1_15594.47
0.0,C4b.binding.protein.alpha.chain_9449.150
0.0,SPON2_8099.42
0.0,Endothelial.lipase_23148.100
0.000878102323312397,TMPS6_11239.49
0.05586706649008153,NAB1_13933.276
0.0006428571428571429,Calgranulin.A_25216.8
0.006250000000000001,P.Cadherin_2643.57
0.09495233571356824,CHKB_13117.232
0.00265181313800221,Holo.TC.I_19614.8
0.0014684911862331209,FABP_5437.63
0.0,Activin.A_19622.7
0.006215329419878861,IGF.II.receptor_16057.6
0.0008896103896103896,POP7_20398.60
0.0027799227799227798,Coagulation.Factor.IXab_5307.12
